ID,OID,Sign_Name,List,Number,Source
c-o0000457-KWU048,o0000457,MU,KWU,048,osl
c-o0000457-MZL098,o0000457,MU,MZL,098,osl
c-o0000457-PTACE024,o0000457,MU,PTACE,024,osl
c-o0000457-RSP438,o0000457,MU,RSP,438,osl
c-o0000457-SLLHA061,o0000457,MU,SLLHA,061,osl
c-o0000457-SYA028,o0000457,MU,SYA,028,osl
c-o0002016-LAK015,o0002016,|MU&MU|,LAK,015,osl
c-o0002016-ASY119,o0002016,|MU&MU|,ASY,119,osl
c-o0002016-ABZL142,o0002016,|MU&MU|,ABZL,142,osl
c-o0002016-GCSL052,o0002016,|MU&MU|,GCSL,052,osl
c-o0002016-HZL171,o0002016,|MU&MU|,HZL,171,osl
c-o0002016-KWU049,o0002016,|MU&MU|,KWU,049,osl
c-o0002016-MZL301,o0002016,|MU&MU|,MZL,301,osl
c-o0002016-PTACE025,o0002016,|MU&MU|,PTACE,025,osl
c-o0002016-RSP439,o0002016,|MU&MU|,RSP,439,osl
c-o0002016-SLLHA169,o0002016,|MU&MU|,SLLHA,169,osl
c-o0002016-SYA103,o0002016,|MU&MU|,SYA,103,osl
c-o0002709-LAK200,o0002709,|ŠE&ŠE|,LAK,200,osl
c-o0000458-LAK048,o0000458,MUG,LAK,048,osl
c-o0000458-ASY003,o0000458,MUG,ASY,003,osl
c-o0000458-ABZL012,o0000458,MUG,ABZL,012,osl
c-o0000458-ELLES029,o0000458,MUG,ELLES,029,osl
c-o0000458-HZL022,o0000458,MUG,HZL,022,osl
c-o0000458-KWU084,o0000458,MUG,KWU,084,osl
c-o0000458-MZL012,o0000458,MUG,MZL,012,osl
c-o0000458-PTACE060,o0000458,MUG,PTACE,060,osl
c-o0000458-RSP168,o0000458,MUG,RSP,168,osl
c-o0000458-SLLHA003,o0000458,MUG,SLLHA,003,osl
c-o0000458-SYA003,o0000458,MUG,SYA,003,osl
c-o0000459-ABZL011,o0000459,MUG@g,ABZL,011,osl
c-o0000459-BAU055,o0000459,MUG@g,BAU,055,osl
c-o0000459-GCSL017,o0000459,MUG@g,GCSL,017,osl
c-o0000459-MZL013,o0000459,MUG@g,MZL,013,osl
c-o0000459-RSP169,o0000459,MUG@g,RSP,169,osl
c-o0000459-SLLHA004,o0000459,MUG@g,SLLHA,004,osl
c-o0000460-LAK672-b,o0000460,MUNSUB,LAK,672^b,osl
c-o0000460-ABZL397,o0000460,MUNSUB,ABZL,397,osl
c-o0000460-ELLES329,o0000460,MUNSUB,ELLES,329,osl
c-o0000460-PTACE275,o0000460,MUNSUB,PTACE,275,osl
c-o0000460-MZL820,o0000460,MUNSUB,MZL,820,osl
c-o0000460-SLLHA543,o0000460,MUNSUB,SLLHA,543,osl
c-o0000597-LAK672-a,o0000597,UŠX,LAK,672^a,osl
c-o0000461-ABZL242,o0000461,MURGU₂,ABZL,242,osl
c-o0000461-HZL311,o0000461,MURGU₂,HZL,311,osl
c-o0000461-KWU354,o0000461,MURGU₂,KWU,354,osl
c-o0000461-LAK193,o0000461,MURGU₂,LAK,193,osl
c-o0000461-MZL901,o0000461,MURGU₂,MZL,901,osl
c-o0000461-RSP113,o0000461,MURGU₂,RSP,113,osl
c-o0000461-SLLHA565,o0000461,MURGU₂,SLLHA,565,osl
c-o0000528-LAK188,o0000528,SIG₄,LAK,188,osl
c-o0000528-BAU206,o0000528,SIG₄,BAU,206,osl
c-o0000528-ELLES111,o0000528,SIG₄,ELLES,111,osl
c-o0000528-GCSL096,o0000528,SIG₄,GCSL,096,osl
c-o0000528-PTACE214,o0000528,SIG₄,PTACE,214,osl
c-o0000528-RSP114,o0000528,SIG₄,RSP,114,osl
c-o0027570-LAK158,o0027570,MURUB₄@g,LAK,158,osl
c-o0000463-LAK235,o0000463,MUŠ,LAK,235,osl
c-o0000463-ASY216,o0000463,MUŠ,ASY,216,osl
c-o0000463-ABZL267,o0000463,MUŠ,ABZL,267,osl
c-o0000463-BAU152,o0000463,MUŠ,BAU,152,osl
c-o0000463-BAU153,o0000463,MUŠ,BAU,153,osl
c-o0000463-ELLES133,o0000463,MUŠ,ELLES,133,osl
c-o0000463-GCSL117,o0000463,MUŠ,GCSL,117,osl
c-o0000463-HZL342,o0000463,MUŠ,HZL,342,osl
c-o0000463-KWU388,o0000463,MUŠ,KWU,388,osl
c-o0000463-MZL585,o0000463,MUŠ,MZL,585,osl
c-o0000463-RSP337,o0000463,MUŠ,RSP,337,osl
c-o0000463-SLLHA374,o0000463,MUŠ,SLLHA,374,osl
c-o0000463-SYA188,o0000463,MUŠ,SYA,188,osl
c-o0018505-BAU153,o0018505,BAU153,BAU,153,osl
c-o0018505-ZATU059,o0018505,BAU153,ZATU,059,osl
c-o0002033-ELLES134,o0002033,|MUŠ×KUR|,ELLES,134,osl
c-o0002024-ABZL276,o0002024,|MUŠ&MUŠ|,ABZL,276,osl
c-o0002024-KWU389,o0002024,|MUŠ&MUŠ|,KWU,389,osl
c-o0002024-MZL586,o0002024,|MUŠ&MUŠ|,MZL,586,osl
c-o0002024-SLLHA374_81,o0002024,|MUŠ&MUŠ|,SLLHA,374_81,osl
c-o0002025-SLLHA374_81n1,o0002025,|(MUŠ&MUŠ)×(A.NA)|,SLLHA,374_81n1,osl
c-o0002021-LAK236,o0002021,|MUŠ%MUŠ|,LAK,236,osl
c-o0002021-RSP338,o0002021,|MUŠ%MUŠ|,RSP,338,osl
c-o0000466-LAK462,o0000466,MUŠ₃,LAK,462,osl
c-o0000466-ASY062,o0000466,MUŠ₃,ASY,062,osl
c-o0000466-ASY075,o0000466,MUŠ₃,ASY,075,osl
c-o0000466-ABZL044,o0000466,MUŠ₃,ABZL,044,osl
c-o0000466-BAU249,o0000466,MUŠ₃,BAU,249,osl
c-o0000466-ELLES242,o0000466,MUŠ₃,ELLES,242,osl
c-o0000466-HZL041,o0000466,MUŠ₃,HZL,041,osl
c-o0000466-KWU117,o0000466,MUŠ₃,KWU,117,osl
c-o0000466-MZL153,o0000466,MUŠ₃,MZL,153,osl
c-o0000466-RSP098,o0000466,MUŠ₃,RSP,098,osl
c-o0000466-SLLHA103v,o0000466,MUŠ₃,SLLHA,103v,osl
c-o0000467-LAK463,o0000467,MUŠ₃@g,LAK,463,osl
c-o0000467-ASY074,o0000467,MUŠ₃@g,ASY,074,osl
c-o0002049-ABZL046,o0002049,|MUŠ₃×A|,ABZL,046,osl
c-o0002049-RSP099-b,o0002049,|MUŠ₃×A|,RSP,099^b,osl
c-o0002041-RSP100,o0002041,|MUŠ₃.EREN|,RSP,100,osl
c-o0002043-RSP099-2,o0002043,|MUŠ₃.ZA|,RSP,099,osl
c-o0000467-LAK463-2,o0000467,MUŠ₃@g,LAK,463,osl
c-o0000467-ASY074-2,o0000467,MUŠ₃@g,ASY,074,osl
c-o0000467-ABZL045,o0000467,MUŠ₃@g,ABZL,045,osl
c-o0000467-KWU118,o0000467,MUŠ₃@g,KWU,118,osl
c-o0000467-MZL152,o0000467,MUŠ₃@g,MZL,152,osl
c-o0000467-SLLHA102,o0000467,MUŠ₃@g,SLLHA,102,osl
c-o0000467-SYA065,o0000467,MUŠ₃@g,SYA,065,osl
c-o0000469-LAK022,o0000469,NA,LAK,022,osl
c-o0000469-ASY043,o0000469,NA,ASY,043,osl
c-o0000469-ABZL024,o0000469,NA,ABZL,024,osl
c-o0000469-BAU022,o0000469,NA,BAU,022,osl
c-o0000469-ELLES014,o0000469,NA,ELLES,014,osl
c-o0000469-GCSL012,o0000469,NA,GCSL,012,osl
c-o0000469-HZL015,o0000469,NA,HZL,015,osl
c-o0000469-KWU062,o0000469,NA,KWU,062,osl
c-o0000469-MZL110,o0000469,NA,MZL,110,osl
c-o0000469-PTACE021,o0000469,NA,PTACE,021,osl
c-o0000469-RSP340,o0000469,NA,RSP,340,osl
c-o0000469-SLLHA070,o0000469,NA,SLLHA,070,osl
c-o0000469-SYA036,o0000469,NA,SYA,036,osl
c-o0000476-LAK221,o0000476,NA₂,LAK,221,osl
c-o0000476-LAK221a,o0000476,NA₂,LAK,221a,osl
c-o0000476-LAK221b,o0000476,NA₂,LAK,221b,osl
c-o0000476-ASY250,o0000476,NA₂,ASY,250,osl
c-o0000476-ABZL364,o0000476,NA₂,ABZL,364,osl
c-o0000476-BAU155,o0000476,NA₂,BAU,155,osl
c-o0000476-ELLES126,o0000476,NA₂,ELLES,126,osl
c-o0000476-GCSL108,o0000476,NA₂,GCSL,108,osl
c-o0000476-HZL314,o0000476,NA₂,HZL,314,osl
c-o0000476-KWU555,o0000476,NA₂,KWU,555,osl
c-o0000476-MZL689,o0000476,NA₂,MZL,689,osl
c-o0000476-PTACE190,o0000476,NA₂,PTACE,190,osl
c-o0000476-RSP402,o0000476,NA₂,RSP,402,osl
c-o0000476-SLLHA431,o0000476,NA₂,SLLHA,431,osl
c-o0000470-LAK209,o0000470,NAGA,LAK,209,osl
c-o0000470-ASY115a,o0000470,NAGA,ASY,115a,osl
c-o0000470-ABZL377,o0000470,NAGA,ABZL,377,osl
c-o0000470-BAU132,o0000470,NAGA,BAU,132,osl
c-o0000470-ELLES121,o0000470,NAGA,ELLES,121,osl
c-o0000470-KWU592,o0000470,NAGA,KWU,592,osl
c-o0000470-MZL293,o0000470,NAGA,MZL,293,osl
c-o0000470-PTACE050,o0000470,NAGA,PTACE,050,osl
c-o0000470-RSP448,o0000470,NAGA,RSP,448,osl
c-o0000470-SLLHA165,o0000470,NAGA,SLLHA,165,osl
c-o0002722-GCSL106-2,o0002722,|ŠE.NAGA|,GCSL,106,osl
c-o0002052-SLLHA165-165n1,o0002052,|NAGA@NAGA|,SLLHA,165+165n1,osl
c-o0002057-MZL294,o0002057,|NAGA×ŠU@t|,MZL,294,osl
c-o0002057-SLLHA165b,o0002057,|NAGA×ŠU@t|,SLLHA,165b,osl
c-o0000471-ABZL298,o0000471,NAGA@180,ABZL,298,osl
c-o0000471-MZL293,o0000471,NAGA@180,MZL,293,osl
c-o0000471-SLLHA165n1,o0000471,NAGA@180,SLLHA,165n1,osl
c-o0000473-LAK512-2,o0000473,NAGAR,LAK,512,osl
c-o0000473-ASY303a-2,o0000473,NAGAR,ASY,303a,osl
c-o0000473-ABZL449,o0000473,NAGAR,ABZL,449,osl
c-o0000473-BAU408-2,o0000473,NAGAR,BAU,408,osl
c-o0000473-ELLES267-2,o0000473,NAGAR,ELLES,267,osl
c-o0000473-HZL308,o0000473,NAGAR,HZL,308,osl
c-o0000473-KWU782,o0000473,NAGAR,KWU,782,osl
c-o0000473-MZL893,o0000473,NAGAR,MZL,893,osl
c-o0000473-PTACE222-2,o0000473,NAGAR,PTACE,222,osl
c-o0000473-RSP177-2,o0000473,NAGAR,RSP,177,osl
c-o0000473-SLLHA560,o0000473,NAGAR,SLLHA,560,osl
c-o0002055-MZL894,o0002055,|NAGAR.ZA@t|,MZL,894,osl
c-o0002055-SLLHA561,o0002055,|NAGAR.ZA@t|,SLLHA,561,osl
c-o0000474-LAK071-2,o0000474,NAM,LAK,071,osl
c-o0000474-ASY054-2,o0000474,NAM,ASY,054,osl
c-o0000474-ABZL042,o0000474,NAM,ABZL,042,osl
c-o0000474-BAU038-2,o0000474,NAM,BAU,038,osl
c-o0000474-ELLES043-2,o0000474,NAM,ELLES,043,osl
c-o0000474-GCSL040-2,o0000474,NAM,GCSL,040,osl
c-o0000474-HZL039,o0000474,NAM,HZL,039,osl
c-o0000474-KWU121,o0000474,NAM,KWU,121,osl
c-o0000474-MZL134,o0000474,NAM,MZL,134,osl
c-o0000474-PTACE065-2,o0000474,NAM,PTACE,065,osl
c-o0000474-RSP413-2,o0000474,NAM,RSP,413,osl
c-o0000474-SLLHA079,o0000474,NAM,SLLHA,079,osl
c-o0000474-SYA047,o0000474,NAM,SYA,047,osl
c-o0000475-LAK792,o0000475,NAM₂,LAK,792,osl
c-o0000475-ABZL417,o0000475,NAM₂,ABZL,417,osl
c-o0000475-BAU385a,o0000475,NAM₂,BAU,385a,osl
c-o0000475-ELLES390,o0000475,NAM₂,ELLES,390,osl
c-o0027517-BAU387a,o0027517,NAM₂@g@t,BAU,387a,osl
c-o0027201-BAU385b,o0027201,NAM₂@t,BAU,385b,osl
c-o0000477-LAK148,o0000477,NE,LAK,148,osl
c-o0000477-ASY122,o0000477,NE,ASY,122,osl
c-o0000477-ABZL116,o0000477,NE,ABZL,116,osl
c-o0000477-ELLES080,o0000477,NE,ELLES,080,osl
c-o0000477-GCSL063,o0000477,NE,GCSL,063,osl
c-o0000477-HZL169,o0000477,NE,HZL,169,osl
c-o0000477-KWU280,o0000477,NE,KWU,280,osl
c-o0000477-MZL313,o0000477,NE,MZL,313,osl
c-o0000477-PTACE094,o0000477,NE,PTACE,094,osl
c-o0000477-RSP362,o0000477,NE,RSP,362,osl
c-o0000477-SLLHA172,o0000477,NE,SLLHA,172,osl
c-o0000477-SYA106,o0000477,NE,SYA,106,osl
c-o0002066-ASY123,o0002066,|NE.RU|,ASY,123,osl
c-o0002066-PTACE095,o0002066,|NE.RU|,PTACE,095,osl
c-o0002066-RSP363,o0002066,|NE.RU|,RSP,363,osl
c-o0002070-MZL315,o0002070,|NE×A|,MZL,315,osl
c-o0002070-SLLHA175,o0002070,|NE×A|,SLLHA,175,osl
c-o0002071-MZL314,o0002071,|NE×UD|,MZL,314,osl
c-o0002071-SLLHA174,o0002071,|NE×UD|,SLLHA,174,osl
c-o0000478-ASY124,o0000478,NE@s,ASY,124,osl
c-o0000478-ABZL117,o0000478,NE@s,ABZL,117,osl
c-o0000478-BAU103c,o0000478,NE@s,BAU,103c,osl
c-o0000478-GCSL064,o0000478,NE@s,GCSL,064,osl
c-o0000478-HZL172,o0000478,NE@s,HZL,172,osl
c-o0000478-KWU281,o0000478,NE@s,KWU,281,osl
c-o0000478-MZL312,o0000478,NE@s,MZL,312,osl
c-o0000478-RSP364-0-1,o0000478,NE@s,RSP,364 .0 .1,osl
c-o0000478-RSP364bis-2,o0000478,NE@s,RSP,364bis .2,osl
c-o0000478-SLLHA173,o0000478,NE@s,SLLHA,173,osl
c-o0000478-SYA107,o0000478,NE@s,SYA,107,osl
c-o0027632-LAK150,o0027632,|NE×KASKAL|,LAK,150,osl
c-o0027632-ELLES081,o0027632,|NE×KASKAL|,ELLES,081,osl
c-o0027632-PTACE096,o0027632,|NE×KASKAL|,PTACE,096,osl
c-o0022992-LAK149,o0022992,|NE×PAP|,LAK,149,osl
c-o0000479-LAK506,o0000479,NI,LAK,506,osl
c-o0000479-ASY146,o0000479,NI,ASY,146,osl
c-o0000479-ABZL261,o0000479,NI,ABZL,261,osl
c-o0000479-BAU406,o0000479,NI,BAU,406,osl
c-o0000479-ELLES263,o0000479,NI,ELLES,263,osl
c-o0000479-GCSL234,o0000479,NI,GCSL,234,osl
c-o0000479-HZL072,o0000479,NI,HZL,072,osl
c-o0000479-KWU778,o0000479,NI,KWU,778,osl
c-o0000479-MZL380,o0000479,NI,MZL,380,osl
c-o0000479-PTACE218,o0000479,NI,PTACE,218,osl
c-o0000479-RSP148,o0000479,NI,RSP,148,osl
c-o0000479-SLLHA231,o0000479,NI,SLLHA,231,osl
c-o0000479-SYA128,o0000479,NI,SYA,128,osl
c-o0002072-LAK513,o0002072,|NI.GIŠ|,LAK,513,osl
c-o0002076-LAK514,o0002076,|NI.TUK|,LAK,514,osl
c-o0002076-BAU409,o0002076,|NI.TUK|,BAU,409,osl
c-o0002076-ELLES268,o0002076,|NI.TUK|,ELLES,268,osl
c-o0002076-PTACE220,o0002076,|NI.TUK|,PTACE,220,osl
c-o0002076-RSP150,o0002076,|NI.TUK|,RSP,150,osl
c-o0002324-ABZL462,o0002324,|SAL.TUK|,ABZL,462,osl
c-o0002079-LAK511,o0002079,|NI.UD|,LAK,511,osl
c-o0002079-ASY143,o0002079,|NI.UD|,ASY,143,osl
c-o0002079-ABZL262,o0002079,|NI.UD|,ABZL,262,osl
c-o0002079-BAU407,o0002079,|NI.UD|,BAU,407,osl
c-o0002079-ELLES266,o0002079,|NI.UD|,ELLES,266,osl
c-o0002079-HZL073,o0002079,|NI.UD|,HZL,073,osl
c-o0002079-KWU779,o0002079,|NI.UD|,KWU,779,osl
c-o0002079-MZL385,o0002079,|NI.UD|,MZL,385,osl
c-o0002079-PTACE219,o0002079,|NI.UD|,PTACE,219,osl
c-o0002079-RSP149,o0002079,|NI.UD|,RSP,149,osl
c-o0002079-SLLHA229n,o0002079,|NI.UD|,SLLHA,229n,osl
c-o0002079-SYA125,o0002079,|NI.UD|,SYA,125,osl
c-o0002120-HZL076,o0002120,|NI×E|,HZL,076,osl
c-o0002120-SLLHA231n2-v,o0002120,|NI×E|,SLLHA,231n2(v),osl
c-o0000486-LAK377-2,o0000486,NI₂,LAK,377,osl
c-o0000486-ABZL297,o0000486,NI₂,ABZL,297,osl
c-o0000486-BAU389-2,o0000486,NI₂,BAU,389,osl
c-o0000486-GCSL163-2,o0000486,NI₂,GCSL,163,osl
c-o0000486-PTACE184,o0000486,NI₂,PTACE,184,osl
c-o0000480-LAK836-c,o0000480,NIGIDAEŠ,LAK,836^c,osl
c-o0000480-MZL850,o0000480,NIGIDAEŠ,MZL,850,osl
c-o0000480-RSP023,o0000480,NIGIDAEŠ,RSP,023,osl
c-o0000480-SLLHA585c,o0000480,NIGIDAEŠ,SLLHA,585c,osl
c-o0223339-LAK836-a,o0223339,NIGIDAEŠ@c,LAK,836^a,osl
c-o0223339-RSP038,o0223339,NIGIDAEŠ@c,RSP,038,osl
c-o0038374-LAK836-b,o0038374,NIGIDAEŠ@c~a,LAK,836^b,osl
c-o0000481-LAK835-b,o0000481,NIGIDAMIN,LAK,835^b,osl
c-o0000481-MZL848,o0000481,NIGIDAMIN,MZL,848,osl
c-o0000481-RSP022,o0000481,NIGIDAMIN,RSP,022,osl
c-o0000481-SLLHA585a,o0000481,NIGIDAMIN,SLLHA,585a,osl
c-o0223340-RSP037,o0223340,NIGIDAMIN@c,RSP,037,osl
c-o0000482-LAK270,o0000482,NIM,LAK,270,osl
c-o0000482-LAK271,o0000482,NIM,LAK,271,osl
c-o0000482-ASY251,o0000482,NIM,ASY,251,osl
c-o0000482-ABZL355,o0000482,NIM,ABZL,355,osl
c-o0000482-BAU141,o0000482,NIM,BAU,141?,osl
c-o0000482-ELLES154,o0000482,NIM,ELLES,154,osl
c-o0000482-GCSL122,o0000482,NIM,GCSL,122,osl
c-o0000482-HZL074,o0000482,NIM,HZL,074,osl
c-o0000482-KWU398,o0000482,NIM,KWU,398,osl
c-o0000482-MZL690,o0000482,NIM,MZL,690,osl
c-o0000482-RSP390,o0000482,NIM,RSP,390,osl
c-o0000482-SLLHA433,o0000482,NIM,SLLHA,433,osl
c-o0000482-SYA220,o0000482,NIM,SYA,220,osl
c-o0002081-LAK272,o0002081,|NIM×GAN₂@t|,LAK,272,osl
c-o0002081-ASY252,o0002081,|NIM×GAN₂@t|,ASY,252,osl
c-o0002081-ABZL356,o0002081,|NIM×GAN₂@t|,ABZL,356,osl
c-o0002081-ELLES155,o0002081,|NIM×GAN₂@t|,ELLES,155,osl
c-o0002081-GCSL123,o0002081,|NIM×GAN₂@t|,GCSL,123,osl
c-o0002081-HZL279,o0002081,|NIM×GAN₂@t|,HZL,279,osl
c-o0002081-KWU399,o0002081,|NIM×GAN₂@t|,KWU,399,osl
c-o0002081-MZL691,o0002081,|NIM×GAN₂@t|,MZL,691,osl
c-o0002081-PTACE118,o0002081,|NIM×GAN₂@t|,PTACE,118,osl
c-o0002081-RSP391,o0002081,|NIM×GAN₂@t|,RSP,391,osl
c-o0002081-SLLHA434,o0002081,|NIM×GAN₂@t|,SLLHA,434,osl
c-o0002081-SYA221,o0002081,|NIM×GAN₂@t|,SYA,221,osl
c-o0000482-LAK270-2,o0000482,NIM,LAK,270,osl
c-o0000482-LAK271-2,o0000482,NIM,LAK,271,osl
c-o0000482-ASY251-2,o0000482,NIM,ASY,251,osl
c-o0000482-BAU141-2,o0000482,NIM,BAU,141?,osl
c-o0000482-ELLES154-2,o0000482,NIM,ELLES,154,osl
c-o0000482-GCSL122-2,o0000482,NIM,GCSL,122,osl
c-o0000482-RSP390-2,o0000482,NIM,RSP,390,osl
c-o0002080-ASY253,o0002080,|NIM×(GAR.GAN₂@t)|,ASY,253,osl
c-o0002080-MZL692,o0002080,|NIM×(GAR.GAN₂@t)|,MZL,692,osl
c-o0002080-SLLHA434a,o0002080,|NIM×(GAR.GAN₂@t)|,SLLHA,434a,osl
c-o0000483-LAK095,o0000483,NINDA₂,LAK,095,osl
c-o0000483-ABZL135,o0000483,NINDA₂,ABZL,135,osl
c-o0000483-ELLES057,o0000483,NINDA₂,ELLES,057,osl
c-o0000483-HZL119,o0000483,NINDA₂,HZL,119,osl
c-o0000483-KWU159,o0000483,NINDA₂,KWU,159,osl
c-o0000483-KWU741,o0000483,NINDA₂,KWU,741,osl
c-o0000483-MZL316,o0000483,NINDA₂,MZL,316,osl
c-o0000483-RSP105,o0000483,NINDA₂,RSP,105,osl
c-o0000483-SLLHA176,o0000483,NINDA₂,SLLHA,176,osl
c-o0002095-ASY125,o0002095,|NINDA₂×AN|,ASY,125,osl
c-o0002095-HZL103,o0002095,|NINDA₂×AN|,HZL,103,osl
c-o0002095-MZL320,o0002095,|NINDA₂×AN|,MZL,320,osl
c-o0002095-SLLHA178aa,o0002095,|NINDA₂×AN|,SLLHA,178aa,osl
c-o0002095-SYA108,o0002095,|NINDA₂×AN|,SYA,108,osl
c-o0002096-MZL317,o0002096,|NINDA₂×AŠ|,MZL,317,osl
c-o0002096-SLLHA177,o0002096,|NINDA₂×AŠ|,SLLHA,177,osl
c-o0002083-MZL318,o0002083,|NINDA₂×(AŠ.AŠ)|,MZL,318,osl
c-o0002083-SLLHA177n,o0002083,|NINDA₂×(AŠ.AŠ)|,SLLHA,177n,osl
c-o0027880-ELLES058,o0027880,|NINDA₂×2(AŠ@c)|,ELLES,058,osl
c-o0028039-LAK099,o0028039,|NINDA₂×AŠ@c|,LAK,099,osl
c-o0002098-LAK097,o0002098,|NINDA₂×DIM@g|,LAK,097,osl
c-o0002101-LAK116,o0002101,|NINDA₂×GIŠ|,LAK,116,osl
c-o0002102-LAK104,o0002102,|NINDA₂×GUD|,LAK,104,osl
c-o0002102-MZL327,o0002102,|NINDA₂×GUD|,MZL,327,osl
c-o0002102-SLLHA184,o0002102,|NINDA₂×GUD|,SLLHA,184,osl
c-o0002103-LAK112,o0002103,|NINDA₂×GUL|,LAK,112,osl
c-o0002104-LAK114,o0002104,|NINDA₂×HI|,LAK,114,osl
c-o0002104-ELLES061,o0002104,|NINDA₂×HI|,ELLES,061,osl
c-o0002105-LAK115,o0002105,|NINDA₂×KEŠ₂|,LAK,115,osl
c-o0002110-LAK096,o0002110,|NINDA₂×KUL|,LAK,096,osl
c-o0002106-LAK098,o0002106,|NINDA₂×LAK50|,LAK,098,osl
c-o0002107-LAK110,o0002107,|NINDA₂×MAŠ|,LAK,110,osl
c-o0002085-SLLHA190an4,o0002085,|NINDA₂×(ME.GAN₂@t)|,SLLHA,190an4,osl
c-o0002109-LAK109,o0002109,|NINDA₂×NE|,LAK,109,osl
c-o0002109-ASY126,o0002109,|NINDA₂×NE|,ASY,126,osl
c-o0002109-ABZL136,o0002109,|NINDA₂×NE|,ABZL,136,osl
c-o0002109-BAU068,o0002109,|NINDA₂×NE|,BAU,068,osl
c-o0002109-GCSL053,o0002109,|NINDA₂×NE|,GCSL,053,osl
c-o0002109-HZL121,o0002109,|NINDA₂×NE|,HZL,121,osl
c-o0002109-KWU165,o0002109,|NINDA₂×NE|,KWU,165,osl
c-o0002109-MZL326,o0002109,|NINDA₂×NE|,MZL,326,osl
c-o0002109-PTACE070,o0002109,|NINDA₂×NE|,PTACE,070,osl
c-o0002109-RSP109,o0002109,|NINDA₂×NE|,RSP,109,osl
c-o0002109-SLLHA183,o0002109,|NINDA₂×NE|,SLLHA,183,osl
c-o0002109-SYA109,o0002109,|NINDA₂×NE|,SYA,109,osl
c-o0002111-HZL104,o0002111,|NINDA₂×NUN|,HZL,104,osl
c-o0002111-MZL324,o0002111,|NINDA₂×NUN|,MZL,324,osl
c-o0002111-SLLHA181v,o0002111,|NINDA₂×NUN|,SLLHA,181v,osl
c-o0002086-LAK113,o0002086,|NINDA₂×(PAP.PAP)|,LAK,113,osl
c-o0002118-LAK105,o0002118,|NINDA₂×ŠE|,LAK,105,osl
c-o0002118-LAK108,o0002118,|NINDA₂×ŠE|,LAK,108,osl
c-o0002118-ASY127,o0002118,|NINDA₂×ŠE|,ASY,127,osl
c-o0002118-BAU066,o0002118,|NINDA₂×ŠE|,BAU,066,osl
c-o0002118-KWU160,o0002118,|NINDA₂×ŠE|,KWU,160,osl
c-o0002118-PTACE069,o0002118,|NINDA₂×ŠE|,PTACE,069,osl
c-o0002118-RSP108,o0002118,|NINDA₂×ŠE|,RSP,108,osl
c-o0002118-SLLHA187v5,o0002118,|NINDA₂×ŠE|,SLLHA,187v5,osl
c-o0002089-ABZL137,o0002089,|NINDA₂×(ŠE.A).AN|,ABZL,137,osl
c-o0002089-SLLHA187v1,o0002089,|NINDA₂×(ŠE.A).AN|,SLLHA,187v1,osl
c-o0002089-SYA110,o0002089,|NINDA₂×(ŠE.A).AN|,SYA,110,osl
c-o0002093-MZL331,o0002093,|NINDA₂×(ŠE.AŠ)|,MZL,331,osl
c-o0002093-SLLHA186a,o0002093,|NINDA₂×(ŠE.AŠ)|,SLLHA,186a,osl
c-o0223482-LAK106,o0223482,|NINDA₂×(ŠE.AŠ@c)|,LAK,106,osl
c-o0223482-LAK869,o0223482,|NINDA₂×(ŠE.AŠ@c)|,LAK,869,osl
c-o0223482-RSP106,o0223482,|NINDA₂×(ŠE.AŠ@c)|,RSP,106,osl
c-o0002094-MZL332,o0002094,|NINDA₂×(ŠE.AŠ.AŠ)|,MZL,332,osl
c-o0002094-SLLHA186b,o0002094,|NINDA₂×(ŠE.AŠ.AŠ)|,SLLHA,186b,osl
c-o0223483-LAK107,o0223483,|NINDA₂×(ŠE.AŠ@c.AŠ@c)|,LAK,107,osl
c-o0223483-LAK870,o0223483,|NINDA₂×(ŠE.AŠ@c.AŠ@c)|,LAK,870,osl
c-o0223483-RSP107,o0223483,|NINDA₂×(ŠE.AŠ@c.AŠ@c)|,RSP,107,osl
c-o0021451-BAU070,o0021451,|NINDA₂×ŠIM|,BAU,070,osl
c-o0028041-LAK102,o0028041,|NINDA₂×U@c|,LAK,102,osl
c-o0028041-ELLES060,o0028041,|NINDA₂×U@c|,ELLES,060,osl
c-o0027882-LAK103,o0027882,|NINDA₂×(U@c.U@c)|,LAK,103,osl
c-o0002088-MZL330,o0002088,|NINDA₂×(U₂.AŠ)|,MZL,330,osl
c-o0002088-SLLHA185,o0002088,|NINDA₂×(U₂.AŠ)|,SLLHA,185,osl
c-o0002112-LAK111,o0002112,|NINDA₂×URUDA|,LAK,111,osl
c-o0027636-LAK100,o0027636,|NINDA₂×3(AŠ@c)|,LAK,100,osl
c-o0027634-LAK101,o0027634,|NINDA₂×NIGIDAMIN@c|,LAK,101,osl
c-o0027634-ELLES059,o0027634,|NINDA₂×NIGIDAMIN@c|,ELLES,059,osl
c-o0000485-LAK159,o0000485,NISAG,LAK,159,osl
c-o0000485-ABZL207a,o0000485,NISAG,ABZL,207a,osl
c-o0000485-BAU106,o0000485,NISAG,BAU,106,osl
c-o0000485-BAU154,o0000485,NISAG,BAU,154,osl
c-o0000485-ELLES088,o0000485,NISAG,ELLES,088,osl
c-o0000485-KWU259,o0000485,NISAG,KWU,259,osl
c-o0000485-MZL546,o0000485,NISAG,MZL,546,osl
c-o0000485-PTACE097,o0000485,NISAG,PTACE,097,osl
c-o0000485-RSP137,o0000485,NISAG,RSP,137,osl
