ID,Sign_Name,OID,Parent_OID,Aka,Deprecated,Codepoints,PUA,Glyph,Unicode_Name,Source
s-o0001203,|GAL.LUH|,o0001203,,,false,U+120F2 U+1221B,,𒃲𒈛,,osl
s-o0001204,|GAL.MUG@g|,o0001204,,,false,U+120F2 U+1222F,,𒃲𒈯,,osl
s-o0001205,|GAL.NAGAR|,o0001205,,,false,U+120F2 U+12244,,𒃲𒉄,,osl
s-o0001206,|GAL.NI|,o0001206,,,false,U+120F2 U+1224C,,𒃲𒉌,,osl
s-o0001213,|GAL.ŠUBUR|,o0001213,,,false,U+120F2 U+122DA,,𒃲𒋚,,osl
s-o0001199,|GAL.DUN|,o0001199,o0001213,,false,U+120F2 U+12084,,𒃲𒂄,,osl
s-o0001208,|GAL.TE|,o0001208,,,false,U+120F2 U+122FC,,𒃲𒋼,,osl
s-o0001207,|GAL.TE.LAL|,o0001207,,,false,U+120F2 U+122FC U+121F2,,𒃲𒋼𒇲,,osl
s-o0001209,|GAL.UMUM|,o0001209,,,false,U+120F2 U+12323,,𒃲𒌣,,osl
s-o0001210,|GAL.URI|,o0001210,,,false,U+120F2 U+12335,,𒃲𒌵,,osl
s-o0001211,|GAL.URU×BAR|,o0001211,,,false,U+120F2 U+1233A,,𒃲𒌺,,osl
s-o0001212,|GAL.ZU|,o0001212,,,false,U+120F2 U+1236A,,𒃲𒍪,,osl
s-o0000195,GALAM,o0000195,,,false,U+120F4,,𒃴,CUNEIFORM SIGN GALAM,osl
s-o0029926,SUKUD,o0029926,,,false,,U+F005B,,,osl
s-o0002409,|TA×ŠE|,o0002409,o0029926,,false,,U+F0063,󰁣,,osl
s-o0001214,|GALAM.GALAM|,o0001214,,,false,U+120F4 U+120F4,,𒃴𒃴,,osl
s-o0000196-2,GAM,o0000196,,,false,U+120F5,,𒃵,CUNEIFORM SIGN GAM,osl
s-o0001215,|GAM.GAM|,o0001215,,,false,U+120F5 U+120F5,,𒃵𒃵,,osl
s-o0000197,GAN,o0000197,,,false,U+120F6,,𒃶,CUNEIFORM SIGN GAN,osl
s-o0021443,|GAN×HI|,o0021443,o0000197,,false,,,,,osl
s-o0031652,|GAN.SU|,o0031652,,|GAN.KUŠ|,false,U+120F6 U+122E2,,𒃶𒋢,,osl
s-o0000198,GAN@s,o0000198,,,false,,,,,osl
s-o0021774,|GAN×KASKAL|,o0021774,o0000198,,false,,,,,osl
s-o0000199,GAN₂,o0000199,,,false,U+120F7,,𒃷,CUNEIFORM SIGN GAN2,osl
s-o0028134,GAN₂@c,o0028134,o0000199,,true,,,,,osl
s-o0028136,GAN₂@c@v,o0028136,o0000199,,false,,,,,osl
s-o0000201,GAN₂@t,o0000201,o0000199,,false,,,,,osl
s-o0001218,|GAN₂.BU|,o0001218,,,false,U+120F7 U+1204D,,𒃷𒁍,,osl
s-o0018512,|GAN₂×HI|,o0018512,,,false,,,,,osl
s-o0001217,|GAN₂&GAN₂|,o0001217,,,false,U+120F9,,𒃹,CUNEIFORM SIGN GAN2 OVER GAN2,osl
s-o0001216,|GAN₂%GAN₂|,o0001216,,,false,U+120FA,,𒃺,CUNEIFORM SIGN GAN2 CROSSING GAN2,osl
s-o0000200,GAN₂@g,o0000200,,,false,,,,,osl
s-o0000201-2,GAN₂@t,o0000201,,,false,U+120F8,,𒃸,CUNEIFORM SIGN GAN2 TENU,osl
s-o0000199-2,GAN₂,o0000199,o0000201,,false,,,,,osl
s-o0001219,|GAN₂@t.GAN₂@t|,o0001219,,,false,U+120F8 U+120F8,,𒃸𒃸,,osl
s-o0027819,|GAN₂@t&GAN₂@t|,o0027819,,,false,,,,,osl
s-o0000202,GAR,o0000202,,,false,U+120FB,,𒃻,CUNEIFORM SIGN GAR,osl
s-o0001222,|GAR.GA₂×(A.IGI)|,o0001222,,,false,U+120FB U+120BA,,𒃻𒂺,,osl
s-o0001220,|GAR.GAD.TAK₄.UR₂|,o0001220,,,false,U+120FB U+120F0 U+122FA U+1232B,,𒃻𒃰𒋺𒌫,,osl
s-o0001221,|GAR.GAR|,o0001221,,,false,U+120FB U+120FB,,𒃻𒃻,,osl
s-o0001223,|GAR.GU.SUR.NUN|,o0001223,,,false,U+120FB U+12116 U+122E9 U+12263,,𒃻𒄖𒋩𒉣,,osl
s-o0038327,|GAR.GUL.DA|,o0038327,,,false,U+120FB U+12122 U+12055,,𒃻𒄢𒁕,,osl
s-o0001224,|GAR.IB|,o0001224,,,false,U+120FB U+12141,,𒃻𒅁,,osl
s-o0001225,|GAR.KINGUSILI.SILA₃|,o0001225,,,false,U+120FB U+1245C U+122E1,,𒃻𒑜𒋡,,osl
s-o0001226,|GAR.LAGAB|,o0001226,,,false,U+120FB U+121B8,,𒃻𒆸,,osl
s-o0001227,|GAR.LU₃|,o0001227,,,false,U+120FB U+12216,,𒃻𒈖,,osl
s-o0001228,|GAR.PA.TE.SI|,o0001228,,,false,U+120FB U+1227A U+122FC U+122DB,,𒃻𒉺𒋼𒋛,,osl
s-o0001229,|GAR.SAG.IL₂.EZEN.SAL|,o0001229,,,false,U+120FB U+12295 U+1214D U+120A1 U+122A9,,𒃻𒊕𒅍𒂡𒊩,,osl
s-o0001230,|GAR.SAG.IL₂.EZEN.UŠ|,o0001230,,,false,U+120FB U+12295 U+1214D U+120A1 U+12351,,𒃻𒊕𒅍𒂡𒍑,,osl
s-o0023040,|GAR.SAG.KEŠ₂.SAL|,o0023040,,,false,U+120FB U+12295 U+1219F U+122A9,,𒃻𒊕𒆟𒊩,,osl
s-o0001231,|GAR.SAG.LAL.SAL|,o0001231,,,false,U+120FB U+12295 U+121F2 U+122A9,,𒃻𒊕𒇲𒊩,,osl
s-o0001232,|GAR.SAG.SAL.LAL|,o0001232,,,false,U+120FB U+12295 U+122A9 U+121F2,,𒃻𒊕𒊩𒇲,,osl
s-o0001233,|GAR.SAL.LAL.SAG|,o0001233,,,false,U+120FB U+122A9 U+121F2 U+12295,,𒃻𒊩𒇲𒊕,,osl
s-o0001234,|GAR.SAL.SAG.LAL|,o0001234,,,false,U+120FB U+122A9 U+12295 U+121F2,,𒃻𒊩𒊕𒇲,,osl
s-o0001238,|GAR.ŠA₃|,o0001238,,,false,U+120FB U+122AE,,𒃻𒊮,,osl
s-o0001237,|GAR.ŠA₃.A|,o0001237,,,false,U+120FB U+122AE U+12000,,𒃻𒊮𒀀,,osl
s-o0001239,|GAR.ŠA₃×A|,o0001239,,,false,U+120FB U+122AF,,𒃻𒊯,,osl
s-o0001236,|GAR.ŠANABI.SILA₃|,o0001236,,,false,U+120FB U+1245B U+122E1,,𒃻𒑛𒋡,,osl
s-o0001240,|GAR.ŠID|,o0001240,,,false,U+120FB U+122C3,,𒃻𒋃,,osl
s-o0001241,|GAR.ŠU.DUGUD|,o0001241,,,false,U+120FB U+122D7 U+12082,,𒃻𒋗𒂂,,osl
s-o0001242,|GAR.ŠUŠANA.SILA₃|,o0001242,,,false,U+120FB U+1245A U+122E1,,𒃻𒑚𒋡,,osl
s-o0001235,|GAR.TUG₂|,o0001235,,,false,U+120FB U+12306,,𒃻𒌆,,osl
s-o0031698,|GAR×SAL|,o0031698,,|ŠA₂×MUNUS|,false,,,,,osl
s-o0000203,GAR@g,o0000203,,,false,,,,,osl
s-o0000204,GAR₃,o0000204,,,false,U+120FC,,𒃼,CUNEIFORM SIGN GAR3,osl
s-o0000205,GAŠAN,o0000205,,,false,U+120FD,,𒃽,CUNEIFORM SIGN GASHAN,osl
s-o0000209,GE₂₂,o0000209,,,false,U+1237B,,𒍻,CUNEIFORM SIGN GE₂₂,osl
s-o0027278,GEŠMIN@c,o0027278,,1(N51);|AŠ&AŠ@180|,false,U+1259A,,𒖚,CUNEIFORM NUMERIC SIGN ONE N51,osl
s-o0027282,GEŠMINU@c,o0027282,,1(N54);|(AŠ&AŠ@180)×U|,false,U+125A3,,𒖣,CUNEIFORM NUMERIC SIGN ONE N54,osl
s-o0000208,GEŠTIN,o0000208,,,false,U+120FE,,𒃾,CUNEIFORM SIGN GESHTIN,osl
s-o0001333,|GEŠTIN×KUR|,o0001333,,,false,U+120FF,,𒃿,CUNEIFORM SIGN GESHTIN TIMES KUR,osl
s-o0001334,|GEŠTIN×U|,o0001334,,,false,U+124CA,,𒓊,CUNEIFORM SIGN GESHTIN TIMES U,osl
s-o0025674,|GEŠU@c×KASKAL|,o0025674,,GEŠU@v,false,,U+F002B,󰀫,,osl
s-o0000210,GI,o0000210,,,false,U+12100,,𒄀,CUNEIFORM SIGN GI,osl
s-o0001336,|GI.KAK|,o0001336,,,true,U+12100 U+12195,,𒄀𒆕,,osl
s-o0001337,|GI.KID.MAH|,o0001337,,,false,U+12100 U+121A4 U+12224,,𒄀𒆤𒈤,,osl
s-o0025655,|KID.MA₂.MAH|,o0025655,o0001337,,false,U+121A4 U+12223 U+12224,,𒆤𒈣𒈤,,osl
s-o0001338,|GI.LU|,o0001338,,,true,U+12100 U+121FB,,𒄀𒇻,,osl
s-o0001339,|GI.NA.AB.NA.TUM|,o0001339,,,true,U+12100 U+1223E U+1200A U+1223E U+12308,,𒄀𒈾𒀊𒈾𒌈,,osl
s-o0001341,|GI.NA.AB.U.GUD|,o0001341,,,false,U+12100 U+1223E U+1200A U+1230C,,𒄀𒈾𒀊𒌌,,osl
s-o0001141,|E₂.GI.NA.AB.HI|,o0001141,o0001341,,false,U+1208D U+12100 U+1223E U+1200A U+1212D,,𒂍𒄀𒈾𒀊𒄭,,osl
s-o0001142,|E₂.GI.NA.AB.TUM|,o0001142,o0001341,,false,U+1208D U+12100 U+1223E U+1200A U+12308,,𒂍𒄀𒈾𒀊𒌈,,osl
s-o0001143,|E₂.GI.NA.AB.U.GUD|,o0001143,o0001341,,false,U+1208D U+12100 U+1223E U+1200A U+1230C,,𒂍𒄀𒈾𒀊𒌌,,osl
s-o0120545,|E₂.GI.NA.TUM|,o0120545,o0001341,,false,U+1208D U+12100 U+1223E U+12308,,𒂍𒄀𒈾𒌈,,osl
s-o0001340,|GI.NA.AB.TUM|,o0001340,o0001341,,false,U+12100 U+1223E U+1200A U+12308,,𒄀𒈾𒀊𒌈,,osl
s-o0001342,|GI.PAD|,o0001342,,,true,U+12100 U+1227B,,𒄀𒉻,,osl
s-o0001358,|GI×E|,o0001358,,,false,U+12101,,𒄁,CUNEIFORM SIGN GI TIMES E,osl
s-o0001359,|GI×TAK₄|,o0001359,,,false,,,,,osl
s-o0001360,|GI×U|,o0001360,,,false,U+12102,,𒄂,CUNEIFORM SIGN GI TIMES U,osl
s-o0027204,|GI&GI|,o0027204,,,false,,,,,osl
s-o0001335,|GI%GI|,o0001335,,,false,U+12103,,𒄃,CUNEIFORM SIGN GI CROSSING GI,osl
s-o0001408,|GI₄%GI₄|,o0001408,o0001335,,false,,,,,osl
s-o0000219,GI₄,o0000219,,,false,U+12104,,𒄄,CUNEIFORM SIGN GI4,osl
s-o0001410,|GI₄.NA.AB.TUM|,o0001410,,,false,U+12104 U+1223E U+1200A U+12308,,𒄄𒈾𒀊𒌈,,osl
s-o0001409,|GI₄&GI₄|,o0001409,,,false,U+12105,,𒄅,CUNEIFORM SIGN GI4 OVER GI4,osl
s-o0001408-2,|GI₄%GI₄|,o0001408,,,false,U+12106,,𒄆,CUNEIFORM SIGN GI4 CROSSING GI4,osl
s-o0000211,GIDIM,o0000211,,,false,U+12107,,𒄇,CUNEIFORM SIGN GIDIM,osl
s-o0031495,|SAG×TAB|,o0031495,o0000211,,false,U+122A1,,𒊡,CUNEIFORM SIGN SAG TIMES TAB,osl
s-o0000212,GIG,o0000212,,,false,U+1237C,,𒍼,CUNEIFORM SIGN GIG,osl
s-o0000213,GIR₂,o0000213,,,false,U+12108,,𒄈,CUNEIFORM SIGN GIR2,osl
s-o0000214,GIR₂@g,o0000214,o0000213,,false,,,,,osl
s-o0221966,|GIR₂×AŠGAB|,o0221966,,,false,,,,,osl
s-o0000214-2,GIR₂@g,o0000214,,,false,U+12109,,𒄉,CUNEIFORM SIGN GIR2 GUNU,osl
s-o0000213-2,GIR₂,o0000213,o0000214,,false,,,,,osl
s-o0031783,|GIR₂@g×EŠ₂|,o0031783,,,false,,,,,osl
s-o0000215,GIR₃,o0000215,,,false,U+1210A,,𒄊,CUNEIFORM SIGN GIR3,osl
s-o0031603,|GA₂×AN.GAN.KAK|,o0031603,o0000215,,false,U+120BC U+120F6 U+12195,,𒂼𒃶𒆕,,osl
s-o0000286-2,KIŠ,o0000286,o0000215,,false,,,,,osl
s-o0001344,|GIR₃.ARAD|,o0001344,,,false,U+1210A U+12034,,𒄊𒀴,,osl
s-o0000831-2,|ANŠE.ARAD|,o0000831,o0001344,,false,U+12032 U+12034,,,,osl
s-o0001744,|KIŠ.ARAD|,o0001744,o0001344,,false,U+121A7 U+12034,,𒆧𒀴,,osl
s-o0001745,|KIŠ@g.ARAD|,o0001745,o0001344,,false,X U+12034,,X𒀴,,osl
s-o0001345,|GIR₃.BAR|,o0001345,,,false,U+1210A U+12047,,𒄊𒁇,,osl
s-o0001346,|GIR₃.GA₂×PA.A.AN|,o0001346,,,false,U+1210A U+120E2 U+12000 U+1202D,,𒄊𒃢𒀀𒀭,,osl
s-o0001348,|GIR₃.ŠU.IG|,o0001348,,,false,U+1210A U+122D7 U+12145,,𒄊𒋗𒅅,,osl
s-o0001564,|KA.ŠU.IG|,o0001564,o0001348,,false,U+12157 U+122D7 U+12145,,𒅗𒋗𒅅,,osl
s-o0001347,|GIR₃.ZA@t|,o0001347,,,false,U+1210A U+1235E,,𒄊𒍞,,osl
s-o0001349,|GIR₃×(A.IGI)|,o0001349,,,false,U+1210B,,𒄋,CUNEIFORM SIGN GIR3 TIMES A PLUS IGI,osl
s-o0031528,|A.IGI.GIR₃|,o0031528,o0001349,,false,U+12000 U+12146 U+1210A,,𒀀𒅆𒄊,,osl
s-o0001352,|GIR₃×IGI|,o0001352,o0001349,,false,U+1210D,,𒄍,CUNEIFORM SIGN GIR3 TIMES IGI,osl
s-o0031508,|IGI.KIŠ|,o0031508,o0001349,,false,U+12146 U+121A7,,𒅆𒆧,,osl
s-o0000286-3,KIŠ,o0000286,o0001349,,false,,,,,osl
s-o0031591,|GIR₃×AN|,o0031591,,,false,,,,,osl
s-o0031575,|GIR₃×BI|,o0031575,,,false,,,,,osl
s-o0001351,|GIR₃×GAN₂@t|,o0001351,,,false,U+1210C,,𒄌,CUNEIFORM SIGN GIR3 TIMES GAN2 TENU,osl
s-o0000286-4,KIŠ,o0000286,o0001351,,false,,,,,osl
s-o0001350,|GIR₃×(LU.IGI)|,o0001350,,,false,U+1210E,,𒄎,CUNEIFORM SIGN GIR3 TIMES LU PLUS IGI,osl
s-o0038011,|GIR₃×(IGI.LU)|,o0038011,o0001350,,false,,,,,osl
s-o0028107,|IGI.LU.GIR₃|,o0028107,o0001350,|IGI.LU.LAK248|,false,U+12146 U+121FB U+1210A,,𒅆𒇻𒄊,,osl
s-o0001908,|LU.GIR₃×IGI|,o0001908,o0001350,,false,U+121FB U+1210D,,𒇻𒄍,,osl
s-o0031468,|LU.IGI.ANŠE|,o0031468,o0001350,,false,U+121FB U+12146 U+12032,,𒇻𒅆𒀲,,osl
s-o0221866,|GIR₃×ŠE|,o0221866,,,false,,,,,osl
s-o0027721,|GIR₃×X|,o0027721,,,false,,,,,osl
s-o0027980,|GIR₃×ZA@t|,o0027980,,,false,,,,,osl
s-o0000216,GISAL,o0000216,,,false,U+12110,,𒄐,CUNEIFORM SIGN GISAL,osl
s-o0000915,|BI.GIŠ|,o0000915,o0000216,,false,U+12049 U+12111,,𒁉𒄑,,osl
s-o0000216-2,GISAL,o0000216,o0000216,,false,,,,,osl
s-o0001416,|GUD.GIŠ|,o0001416,o0000216,,false,U+1211E U+12111,,𒄞𒄑,,osl
s-o0001418,|GUD.GIŠ×TAK₄|,o0001418,o0000216,,false,,,,,osl
s-o0001354,|GISAL.GAD.GAR.A.SI.A|,o0001354,,,false,U+12110 U+120F0 U+120FB U+12000 U+122DB U+12000,,𒄐𒃰𒃻𒀀𒋛𒀀,,osl
s-o0021193-2,|GISAL.PAD.A.SI|,o0021193,,,false,U+12110 U+1227B U+12000 U+122DB,,𒄐𒉻𒀀𒋛,,osl
s-o0221936,|GISAL×A.GAD.GAR.A.SI.A|,o0221936,,,false,X U+120F0 U+120FB U+12000 U+122DB U+12000,,X𒃰𒃻𒀀𒋛𒀀,,osl
s-o0000217,GIŠ,o0000217,,,false,U+12111,,𒄑,CUNEIFORM SIGN GISH,osl
s-o0028997,GIŠ~v,o0028997,o0000217,,false,,,,,osl
s-o0001364,|GIŠ.BAD|,o0001364,,,false,U+12111 U+12041,,𒄑𒁁,,osl
s-o0001365,|GIŠ.BAR|,o0001365,,,false,U+12111 U+12047,,𒄑𒁇,,osl
s-o0001366,|GIŠ.DIN|,o0001366,,,false,U+12111 U+12077,,𒄑𒁷,,osl
s-o0001367,|GIŠ.DUN₃@g.MAŠ|,o0001367,,,false,U+12111 U+12086 U+12226,,𒄑𒂆𒈦,,osl
s-o0001368,|GIŠ.GAR.UMBIN|,o0001368,,,false,U+12111 U+120FB U+12322,,𒄑𒃻𒌢,,osl
s-o0022955,|GIŠ.KA.KAD₃|,o0022955,,,false,U+12111 U+12157 U+12191,,𒄑𒅗𒆑,,osl
s-o0001370,|GIŠ.KA.KAD₄|,o0001370,,,false,U+12111 U+12157 U+12192,,𒄑𒅗𒆒,,osl
s-o0001371,|GIŠ.KA.KAD₅|,o0001371,,,false,U+12111 U+12157 U+12193,,𒄑𒅗𒆓,,osl
s-o0001372,|GIŠ.KI.BI|,o0001372,,,false,U+12111 U+121A0 U+12049,,𒄑𒆠𒁉,,osl
s-o0001374,|GIŠ.KU|,o0001374,,,false,U+12111 U+121AA,,𒄑𒆪,,osl
s-o0001373,|GIŠ.KUL|,o0001373,,,false,U+12111 U+121B0,,𒄑𒆰,,osl
s-o0001375,|GIŠ.KUŠU₂|,o0001375,,,false,U+12111 U+121B5,,𒄑𒆵,,osl
s-o0038184,|GIŠ.KI.KUŠU₂|,o0038184,o0001375,,false,U+12111 U+121A0 U+121B5,,𒄑𒆠𒆵,,osl
s-o0221867,|GIŠ.KUŠU₂×KASKAL|,o0221867,o0001375,,false,U+12111 X,,𒄑X,,osl
s-o0001376,|GIŠ.LU₂|,o0001376,,,false,U+12111 U+121FD,,𒄑𒇽,,osl
s-o0001377,|GIŠ.MA₂.RA|,o0001377,,,false,U+12111 U+12223 U+1228F,,𒄑𒈣𒊏,,osl
s-o0001378,|GIŠ.MI|,o0001378,,,false,U+12111 U+1222A,,𒄑𒈪,,osl
s-o0001384,|GIŠ.NE|,o0001384,,,false,U+12111 U+12248,,𒄑𒉈,,osl
s-o0001380,|GIŠ.NE.GA.MES|,o0001380,,,false,U+12111 U+12248 U+120B5 U+12229,,𒄑𒉈𒂵𒈩,,osl
s-o0018575,|GIŠ.GIŠ.NE@s.MES.GA|,o0018575,o0001380,,false,U+12111 U+12111 U+1224B U+12229 U+120B5,,𒄑𒄑𒉋𒈩𒂵,,osl
s-o0038015,|GIŠ.NE.X.GA.MES|,o0038015,o0001380,|GIŠ.BIL.X.GA.MES|,false,U+12111 U+12248 O U+120B5 U+12229,,𒄑𒉈O𒂵𒈩,,osl
s-o0221975,|GIŠ.NE@s.GA|,o0221975,o0001380,,false,U+12111 U+1224B U+120B5,,𒄑𒉋𒂵,,osl
s-o0221900,|GIŠ.NE@s.GA.MES|,o0221900,o0001380,,false,U+12111 U+1224B U+120B5 U+12229,,𒄑𒉋𒂵𒈩,,osl
s-o0221976,|GIŠ.NE@s.MES.GA|,o0221976,o0001380,,false,U+12111 U+1224B U+12229 U+120B5,,𒄑𒉋𒈩𒂵,,osl
s-o0221977,|NE@s.GA.MES|,o0221977,o0001380,,false,U+1224B U+120B5 U+12229,,𒉋𒂵𒈩,,osl
s-o0001381,|GIŠ.NE.MES.GA|,o0001381,,,false,U+12111 U+12248 U+12229 U+120B5,,𒄑𒉈𒈩𒂵,,osl
s-o0001383,|GIŠ.NE@s|,o0001383,,,false,U+12111 U+1224B,,𒄑𒉋,,osl
s-o0021755,|GI.NE|,o0021755,o0001383,,false,U+12100 U+12248,,𒄀𒉈,,osl
s-o0001382,|GIŠ.NE@s.GA.ME.U.U.U|,o0001382,,,true,U+12111 U+1224B U+120B5 U+1238C,,𒄑𒉋𒂵𒎌,,osl
s-o0001386,|GIŠ.NU₁₁|,o0001386,,,false,U+12111 U+12262,,𒄑𒉢,,osl
s-o0027795,|GIŠ.PAP.PAP|,o0027795,,,false,U+12111 U+1227D U+1227D,,𒄑𒉽𒉽,,osl
s-o0001387,|GIŠ.PI.TUG₂|,o0001387,,,false,U+12111 U+1227F U+12306,,𒄑𒉿𒌆,,osl
s-o0018535,|GIŠ.PI|,o0018535,o0001387,,false,U+12111 U+1227F,,𒄑𒉿,,osl
s-o0001388,|GIŠ.RU|,o0001388,,,false,U+12111 U+12292,,𒄑𒊒,,osl
s-o0001389,|GIŠ.SAL.KUR|,o0001389,,,false,U+12111 U+122A9 U+121B3,,𒄑𒊩𒆳,,osl
s-o0152701,|GIŠ.ŠEŠ.KI|,o0152701,,,false,U+12111 U+122C0 U+121A0,,𒄑𒋀𒆠,,osl
s-o0001404,|GIŠ.ŠU.LU₂|,o0001404,,,false,U+12111 U+122D7 U+121FD,,𒄑𒋗𒇽,,osl
s-o0001390,|GIŠ.TAR|,o0001390,,,false,U+12111 U+122FB,,𒄑𒋻,,osl
s-o0221937,|GIŠ.TUG₂.DU|,o0221937,,,false,U+12111 U+12306 U+1207A,,𒄑𒌆𒁺,,osl
s-o0001391,|GIŠ.TUG₂.NI|,o0001391,,,false,U+12111 U+12306 U+1224C,,𒄑𒌆𒉌,,osl
s-o0001401,|GIŠ.TUG₂.PI|,o0001401,,,false,U+12111 U+12306 U+1227F,,𒄑𒌆𒉿,,osl
s-o0001392,|GIŠ.TUG₂.PI.BU@t.NUN|,o0001392,,,true,,,,,osl
s-o0001393,|GIŠ.TUG₂.PI.NI|,o0001393,,,false,U+12111 U+12306 U+1227F U+1224C,,𒄑𒌆𒉿𒉌,,osl
s-o0001395,|GIŠ.TUG₂.PI.NU₁₁@90.SILA₃|,o0001395,,,false,U+12111 U+12306 U+1227F U+12393 U+122E1,,𒄑𒌆𒉿𒎓𒋡,,osl
s-o0022956,|GIŠ.PI.TUG₂.NU₁₁@90|,o0022956,o0001395,,false,U+12111 U+1227F U+12306 U+12393,,𒄑𒉿𒌆𒎓,,osl
s-o0023044,|GIŠ.TUG₂.PI.A.SILA₃|,o0023044,o0001395,,false,U+12111 U+12306 U+1227F U+12000 U+122E1,,𒄑𒌆𒉿𒀀𒋡,,osl
s-o0001394,|GIŠ.TUG₂.PI.NU₁₁.SILA₃|,o0001394,o0001395,,false,U+12111 U+12306 U+1227F U+12262 U+122E1,,𒄑𒌆𒉿𒉢𒋡,,osl
s-o0001396,|GIŠ.TUG₂.PI.NU₁₁@90|,o0001396,o0001395,,false,U+12111 U+12306 U+1227F U+12393,,𒄑𒌆𒉿𒎓,,osl
s-o0001397,|GIŠ.TUG₂.PI.SILA₃.A|,o0001397,o0001395,,false,U+12111 U+12306 U+1227F U+122E1 U+12000,,𒄑𒌆𒉿𒋡𒀀,,osl
s-o0002168,|NU₁₁@90.PI|,o0002168,o0001395,,false,U+12393 U+1227F,,𒎓𒉿,,osl
s-o0002169,|NU₁₁@90.SILA₃|,o0002169,o0001395,,false,U+12393 U+122E1,,𒎓𒋡,,osl
s-o0027982,|GIŠ.TUG₂.PI.ŠIR.TAR.GAR₃|,o0027982,,,false,U+12111 U+12306 U+1227F U+122D3 U+122FB U+120FC,,𒄑𒌆𒉿𒋓𒋻𒃼,,osl
s-o0001400,|GIŠ.TUG₂.PI.ŠIR@t.NUN|,o0001400,,,true,U+12111 U+12306 U+1227F U+122D4 U+12263,,𒄑𒌆𒉿𒋔𒉣,,osl
s-o0001399,|GIŠ.TUG₂.PI.TE.A|,o0001399,,,false,U+12111 U+12306 U+1227F U+122FC U+12000,,𒄑𒌆𒉿𒋼𒀀,,osl
s-o0001398,|GIŠ.TUG₂.PI.TE.A.DU|,o0001398,,,false,U+12111 U+12306 U+1227F U+122FC U+12000 U+1207A,,𒄑𒌆𒉿𒋼𒀀𒁺,,osl
s-o0031482,|GIŠ.DU.TE.A.TUG₂|,o0031482,o0001398,,false,U+12111 U+1207A U+122FC U+12000 U+12306,,𒄑𒁺𒋼𒀀𒌆,,osl
s-o0031766,|GIŠ.TE.A.DU.TUG₂|,o0031766,o0001398,,false,U+12111 U+122FC U+12000 U+1207A U+12306,,𒄑𒋼𒀀𒁺𒌆,,osl
s-o0031484,|GIŠ.TE.A.TUG₂.DU|,o0031484,o0001398,,false,U+12111 U+122FC U+12000 U+12306 U+1207A,,𒄑𒋼𒀀𒌆𒁺,,osl
s-o0001403,|GIŠ.TUG₂.TE.A|,o0001403,,,false,U+12111 U+12306 U+122FC U+12000,,𒄑𒌆𒋼𒀀,,osl
s-o0001402,|GIŠ.TUG₂.TE.A.DU|,o0001402,,,false,U+12111 U+12306 U+122FC U+12000 U+1207A,,𒄑𒌆𒋼𒀀𒁺,,osl
s-o0018567,|TUG₂.TE.A.DU|,o0018567,o0001402,,false,U+12306 U+122FC U+12000 U+1207A,,𒌆𒋼𒀀𒁺,,osl
s-o0027797,|GIŠ.TUK.MAŠ|,o0027797,,,false,U+12111 U+12307 U+12226,,𒄑𒌇𒈦,,osl
s-o0001406,|GIŠ×BAD|,o0001406,,,false,U+12113,,𒄓,CUNEIFORM SIGN GISH TIMES BAD,osl
s-o0018587,|GIŠ×ERIN₂|,o0018587,,,false,,,,,osl
