ID,URN,Passage_SHA256,ACTib_Volume,ACTib_Page,ACTib_Line,Status,Distance,Nabu_Text,ACTib_Text
d-toh1-1-61b-3,urn:nabu:derge-kangyur:toh1-1:61b.3,bf546b5c2cef24b8986a390ea5a1d1e1251e8108edccea70c31859f1c6731df7,I1KG9127,122,3,near,1,བུམ་རྣམས་དང་།སྲུལ་པོ་རྣམས་དང་།ལུས་སྲུལ་པོ་རྣམས་དང་།རྡུལ་ཁྲོད་ཀྱི་ཤ་ཟ་རྣམས་ཀྱིས་ཀྱང་བདག་གི་སྒྲ་ཐོས་སོ།།ལྷ་རྣམས་བལྟ་བའི་ཕྱིར་འགྲོའོ།།ཀླུ་རྣམས་དང་།གནོད་སྦྱིན་རྣམས་དང་།ནམ་མཁའ་ལྡིང་རྣམས་དང་།དྲི་ཟ་རྣམས་དང་།མི་འམ་,བུམ་རྣམས་དང་།སྲུལ་པོ་རྣམས་དང་།ལུས་སྲུལ་པོ་རྣམས་དང་།རྡུལ་ཁྲོད་ཀྱི་ཤ་ཟ་རྣམས་ཀྱིས་ཀྱང་བདག་གི་སྒྲ་ཐོས་སོ།།ལྷ་རྣམས་བལྟ་བའི་ཕྱིར་འགྲོའོ།།ཀླུ་རྣམས་དང་།གནོད་སྦྱིན་རྣམས་དང་།ནམ་མཁའ་ལྡིང་རྣམས་དང་།དྲི་ཟ་རྣམས་དང་།མིའམ་
d-toh1-1-61b-5,urn:nabu:derge-kangyur:toh1-1:61b.5,2a445d7c82e4939d81eb2b0ebdfd36640fa9a9109ff8e2c0fd82af56bb8f9a9a,I1KG9127,122,5,near,1,དང་།གནོད་སྦྱིན་རྣམས་དང་།ནམ་མཁའ་ལྡིང་རྣམས་དང་།དྲི་ཟ་རྣམས་དང་།མི་འམ་ཅི་རྣམས་དང་།ལྟོ་འཕྱེ་ཆེན་པོ་རྣམས་དང་།ཡི་དགས་རྣམས་དང་།ཤ་ཟ་རྣམས་དང་།གྲུལ་བུམ་རྣམས་དང་།སྲུལ་པོ་རྣམས་དང་།ལུས་སྲུལ་པོ་རྣམས་དང་།རྡུལ་,དང་།གནོད་སྦྱིན་རྣམས་དང་།ནམ་མཁའ་ལྡིང་རྣམས་དང་།དྲི་ཟ་རྣམས་དང་།མིའམ་ཅི་རྣམས་དང་།ལྟོ་འཕྱེ་ཆེན་པོ་རྣམས་དང་།ཡི་དགས་རྣམས་དང་།ཤ་ཟ་རྣམས་དང་།གྲུལ་བུམ་རྣམས་དང་།སྲུལ་པོ་རྣམས་དང་།ལུས་སྲུལ་པོ་རྣམས་དང་།རྡུལ་
d-toh1-1-61b-7,urn:nabu:derge-kangyur:toh1-1:61b.7,2017119833aa32a0a26c6d12cafbd5d8b2d0b24f75464c8ab96b52a643aff098,I1KG9127,122,7,near,1,དང་།དྲི་ཟ་རྣམས་དང་།མི་འམ་ཅི་རྣམས་དང་།ལྟོ་འཕྱེ་ཆེན་པོ་རྣམས་དང་།ཡི་དགས་རྣམས་དང་།ཤ་ཟ་རྣམས་དང་།གྲུལ་བུམ་རྣམས་དང་།སྲུལ་པོ་རྣམས་དང་།ལུས་སྲུལ་པོ་རྣམས་དང་།རྡུལ་ཁྲོད་ཀྱི་ཤ་ཟ་རྣམས་དང་ལྷན་ཅིག་གཏམ་འདྲེ་བར་བྱེད།ཕེབས་,དང་།དྲི་ཟ་རྣམས་དང་།མིའམ་ཅི་རྣམས་དང་།ལྟོ་འཕྱེ་ཆེན་པོ་རྣམས་དང་།ཡི་དགས་རྣམས་དང་།ཤ་ཟ་རྣམས་དང་།གྲུལ་བུམ་རྣམས་དང་།སྲུལ་པོ་རྣམས་དང་།ལུས་སྲུལ་པོ་རྣམས་དང་།རྡུལ་ཁྲོད་ཀྱི་ཤ་ཟ་རྣམས་དང་ལྷན་ཅིག་གཏམ་འདྲེ་བར་བྱེད།ཕེབས་
d-toh1-1-62a-2,urn:nabu:derge-kangyur:toh1-1:62a.2,12128b8069d55fb89611016fa9510811c846153da9f94f5de251bc109eacae31,I1KG9127,123,2,near,1,ཀླུ་རྣམས་དང་།གནོད་སྦྱིན་རྣམས་དང་།ནམ་མཁའ་ལྡིང་རྣམས་དང་།དྲི་ཟ་རྣམས་དང་།མི་འམ་ཅི་རྣམས་དང་།ལྟོ་འཕྱེ་ཆེན་པོ་རྣམས་དང་།ཡི་དགས་རྣམས་དང་།ཤ་ཟ་རྣམས་དང་།གྲུལ་བུམ་རྣམས་དང་།སྲུལ་པོ་རྣམས་དང་།ལུས་སྲུལ་པོ་རྣམས་,ཀླུ་རྣམས་དང་།གནོད་སྦྱིན་རྣམས་དང་།ནམ་མཁའ་ལྡིང་རྣམས་དང་།དྲི་ཟ་རྣམས་དང་།མིའམ་ཅི་རྣམས་དང་།ལྟོ་འཕྱེ་ཆེན་པོ་རྣམས་དང་།ཡི་དགས་རྣམས་དང་།ཤ་ཟ་རྣམས་དང་།གྲུལ་བུམ་རྣམས་དང་།སྲུལ་པོ་རྣམས་དང་།ལུས་སྲུལ་པོ་རྣམས་
d-toh1-1-63a-5,urn:nabu:derge-kangyur:toh1-1:63a.5,c29239e97a2555b9da5b4e11d949ca220095bbcc81dee1b3a7d181b4873a6c25,I1KG9127,125,5,near,2,པའི་མདོ་འདོན་པ་ཉིད་ཀྱིས་མཉམ་པ་དེ་ཁྱོད་ཀྱིས་དེང་ཕྱིན་ཆད་བསྒྲུབ་པར་བྱའི་མི་བསྒྲུབ་པར་མི་བྱའོ།།དེ་ནི་ཚུལ་ཁྲིམས་ཀྱིས་མཉམ་པར་གྱུར་པ་ཉིད་སྒྲུབ་པ་ལ་ངེས་པར་སྦྱར་བའོ།།།།དེའི་འོག་ཏུ་ཚུལ་དང་འབྲེལ་པའི་གཟུགས་བརྙན་ལ་ངེས་པར་སྦྱར་བར་བྱ་སྟེ།དེང་ཕྱིན་,པས་མདོ་འདོན་པ་ཉིད་ཀྱིས་མཉམ་པ་དེ་ཁྱོད་ཀྱིས་དེང་ཕྱིན་ཆད་བསྒྲུབ་པར་བྱའི་མི་བསྒྲུབ་པར་མི་བྱའོ།།དེ་ནི་ཚུལ་ཁྲིམས་ཀྱིས་མཉམ་པར་གྱུར་པ་ཉིད་སྒྲུབ་པ་ལ་ངེས་པར་སྦྱར་བའོ།།།།དེའི་འོག་ཏུ་ཚུལ་དང་འབྲེལ་པའི་གཟུགས་བརྙན་ལ་ངེས་པར་སྦྱར་བར་བྱ་སྟེ།དེང་ཕྱིན་
d-toh1-1-66b-4,urn:nabu:derge-kangyur:toh1-1:66b.4,d493c889191fb04e382e52cb122950f097f375c309dd055a77e53e4fc07baa53,I1KG9127,132,4,partial,,བསྙེན་པར་རྫོགས་ནས་ལོ་བཅུ་ལོན་པའམ་ལྷག་པ་དང་།ལྷན་ཅིག་གནས་པ་དང་ཉེ་གནས་རྣམས་ཀྱི་ནད་གཡོག་བྱེད་དམ་བྱེད་དུ་འཇུག་ནུས་པ་དང་།ལྷན་ཅིག་གནས་པ་དང་ཉེ་གནས་རྣམས་ལ་འགྱོད་པ་སྐྱེས་པ་སེལ་ཏམ་སེལ་དུ་འཇུག་ནུས་པ་དང་།ལྷན་ཅིག་གནས་པ་དང་,བསྙེན་པར་རྫོགས་ནས་ལོ་བཅུ་ལོན་པའམ་ལྷག་པ་དང་།ལྷན་ཅིག་གནས་པ་དང་ཉེ་གནས་རྣམས་ཀྱི་ནད་གཡོག་བྱེད་དམ་བྱེད་དུ་འཇུག་ནུས་པ་དང་།ལྷན་ཅིག་གནས་པ་དང་ཉེ་གནས་རྣམས་ལ་འགྱོད་པ་སྐྱེས་པ་སེལ་ཏམ་སེལ་དུ་འཇུག་ནུས་པ་དང་།ལྷན་ཅིག་གནས་པ་དང་།
d-toh1-1-71a-1,urn:nabu:derge-kangyur:toh1-1:71a.1,1dcf872a3286e2cde7cb6140ecc1dc787c610a4fd0f54f841320431adcf30541,I1KG9127,141,1,near,1,ནས་གླང་པོ་ཆེའི་ལྟ་ལྟངས་ཀྱིས་རྣམ་པར་གཟིགས་པ་མཛད་པ་ཡིན་པས།དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་སྐུ་ཐམས་ཅད་ཀྱི་གཡས་ནས་གླང་པོ་ཆེའི་ལྟ་སྟངས་ཀྱིས་རྣམ་པར་གཟིགས་སོ།།བཅོམ་ལྡན་འདས་ལྗོངས་རྒྱུར་གཤེགས་པས་སྐུ་ཐམས་ཅད་ཀྱི་གཡས་,ནས་གླང་པོ་ཆེའི་ལྟ་སྟངས་ཀྱིས་རྣམ་པར་གཟིགས་པ་མཛད་པ་ཡིན་པས།དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་སྐུ་ཐམས་ཅད་ཀྱི་གཡས་ནས་གླང་པོ་ཆེའི་ལྟ་སྟངས་ཀྱིས་རྣམ་པར་གཟིགས་སོ།།བཅོམ་ལྡན་འདས་ལྗོངས་རྒྱུར་གཤེགས་པས་སྐུ་ཐམས་ཅད་ཀྱི་གཡས་
d-toh1-1-71a-3,urn:nabu:derge-kangyur:toh1-1:71a.3,a3016b8448b433108ae356624149f9c97ba2221f77d9caca29eacbf54b08c272,I1KG9127,141,3,near,1,དུས་ལས་ཡོལ་བར་མི་རྨེད་པ།དོན་དང་ལྡན་པ་རྨེད་པ།དོན་དང་མི་ལྡན་པ་མི་རྨེད་པས་སངས་རྒྱས་བཅོམ་ལྡན་འདས་རྣམས་ནི་དོན་དང་མི་ལྡན་པ་རྨེད་པ་ལ་ཆུ་ལོན་གྱིས་ཟློག་པར་མཛད་པ་ཡིན་ནོ།།དེ་ལ་སངས་རྒྱས་བཅོམ་ལྡན་འདས་རྣམས་ནི་དོན་དང་ལན་པ་རྨེད་པ་ལ་དུས་,དུས་ལས་ཡོལ་བར་མི་རྨེད་པ།དོན་དང་ལྡན་པ་རྨེད་པ།དོན་དང་མི་ལྡན་པ་མི་རྨེད་པས་སངས་རྒྱས་བཅོམ་ལྡན་འདས་རྣམས་ནི་དོན་དང་མི་ལྡན་པ་རྨེད་པ་ལ་ཆུ་ལོན་གྱིས་ཟློག་པར་མཛད་པ་ཡིན་ནོ།།དེ་ལ་སངས་རྒྱས་བཅོམ་ལྡན་འདས་རྣམས་ནི་དོན་དང་ལྡན་པ་རྨེད་པ་ལ་དུས་
d-toh1-1-71b-1,urn:nabu:derge-kangyur:toh1-1:71b.1,97c87f63a91c0ebe92a7ebad700716c326899ca9de1bde04c10246bcd7dd0494,I1KG9127,142,1,near,1,རྒྱུ་ནི་དེ་ལགས།རྐྱེན་ནི་དེ་ལགས་སོ།།ཀུན་དགའ་བོ་དེ་ལྟ་བས་ན་ལོ་ལྔ་ལོན་པ་ཆོས་ལྔ་དང་ལྡན་པས་མི་གནས་པར་ལྗོངས་རྒྱུར་འགྲོ་བར་རྗེས་སུ་གནང་ངོ་།ལྔ་གང་ཞེ་ན།ལྟུང་བ་ཤེས་པ་དང་།ལྟུང་བ་མ་ཡིན་པ་ཤེས་པ་དང་།ཡང་བ་ཤེས་པ་དང་།ལྕི་བ་ཤེས་པ་དང་།,རྒྱུ་ནི་དེ་ལགས།རྐྱེན་ནི་དེ་ལགས་སོ།།ཀུན་དགའ་བོ་དེ་ལྟ་བས་ན་ལོ་ལྔ་ལོན་པ་ཆོས་ལྔ་དང་ལྡན་པས་མི་གནས་པར་ལྗོངས་རྒྱུར་འགྲོ་བར་རྗེས་སུ་གནང་ངོ་།།ལྔ་གང་ཞེ་ན།ལྟུང་བ་ཤེས་པ་དང་།ལྟུང་བ་མ་ཡིན་པ་ཤེས་པ་དང་།ཡང་བ་ཤེས་པ་དང་།ལྕི་བ་ཤེས་པ་དང་།
d-toh1-1-71b-4,urn:nabu:derge-kangyur:toh1-1:71b.4,b40ab8aecc7a171f04ebad5a2362db72e17e0e863f0723beaeead82886c0877a,I1KG9127,142,4,near,1,ཀྱང་མི་གནས་པར་ལྗོངས་རྒྱུར་མཆི་བར་བགྱི་འམ།ཉེ་བ་འཁོར་མི་བྱ་སྟེ།དེ་ཅིའི་ཕྱིར་ཞེ་ན།ཆོས་ལྔ་དང་ལྡན་པ་ལ་བཅའ་བ་བརྟེན་པའི་ཕྱིར་རོ།།བཙུན་པ་ལོ་བཞི་ལགས་ལ།དེས་སོ་སོར་ཐར་པའི་མདོ་གདོན་པ་དང་།རྒྱས་པ་བཀླགས་པ་དང་།ཐོན་པ་ལགས་ན།,ཀྱང་མི་གནས་པར་ལྗོངས་རྒྱུར་མཆི་བར་བགྱིའམ།ཉེ་བ་འཁོར་མི་བྱ་སྟེ།དེ་ཅིའི་ཕྱིར་ཞེ་ན།ཆོས་ལྔ་དང་ལྡན་པ་ལ་བཅའ་བ་བརྟེན་པའི་ཕྱིར་རོ།།བཙུན་པ་ལོ་བཞི་ལགས་ལ།དེས་སོ་སོར་ཐར་པའི་མདོ་གདོན་པ་དང་།རྒྱས་པ་བཀླགས་པ་དང་།ཐོན་པ་ལགས་ན།
d-toh1-1-71b-5,urn:nabu:derge-kangyur:toh1-1:71b.5,2ed479f7d82bebb50e7d246896bae868e33ab1ea910ad23c9640263152d16b0f,I1KG9127,142,5,near,1,དེས་ཀྱང་མི་གནས་པར་ལྗོངས་རྒྱུར་མཆི་བར་བགྱི་འམ།ཉེ་བ་འཁོར་མི་བྱ་སྟེ།དེ་ཅིའི་ཕྱིར་ཞེ་ན།ལོ་ལྔ་ལོན་པ་ལ་བཅའ་བ་བརྟེན་པའི་ཕྱིར་རོ།།བཙུན་པ་གསུམ་རིག་པ།དྲི་མ་གསུམ་སྤངས་ལ།དེ་ལོ་ལྔ་མ་ལགས་ཤིང་ཆོས་ལྔ་དང་མི་ལྡན་ན་དེས་ཀྱང་མི་གནས་པར་,དེས་ཀྱང་མི་གནས་པར་ལྗོངས་རྒྱུར་མཆི་བར་བགྱིའམ།ཉེ་བ་འཁོར་མི་བྱ་སྟེ།དེ་ཅིའི་ཕྱིར་ཞེ་ན།ལོ་ལྔ་ལོན་པ་ལ་བཅའ་བ་བརྟེན་པའི་ཕྱིར་རོ།།བཙུན་པ་གསུམ་རིག་པ།དྲི་མ་གསུམ་སྤངས་ལ།དེ་ལོ་ལྔ་མ་ལགས་ཤིང་ཆོས་ལྔ་དང་མི་ལྡན་ན་དེས་ཀྱང་མི་གནས་པར་
d-toh1-1-71b-6,urn:nabu:derge-kangyur:toh1-1:71b.6,eeace8115f253a25d6b254a12aea7418607d4f386971413e0a2c5250d1a98cfe,I1KG9127,142,6,near,1,ལྗོངས་རྒྱུར་མཆི་བར་མི་བགྱི་འམ།ཉེ་བ་འཁོར་མི་བྱའོ།།།།བར་སྡོམ་ལ།ལོ་བཅུ་འཛིན་དང་མཁས་པ་དང་།།རིག་དང་གསལ་དང་འཛིན་འཇུག་དང་།།སློབ་དང་སློབ་འཇུག་རྣམ་གཉིས་དང་།།ཕུན་སུམ་ཚོགས་གཉིས་རྣམ་པ་གསུམ།།སློབ་དང་མི་,ལྗོངས་རྒྱུར་མཆི་བར་མི་བགྱིའམ།ཉེ་བ་འཁོར་མི་བྱའོ།།།།བར་སྡོམ་ལ།ལོ་བཅུ་འཛིན་དང་མཁས་པ་དང་།།རིག་དང་གསལ་དང་འཛིན་འཇུག་དང་།།སློབ་དང་སློབ་འཇུག་རྣམ་གཉིས་དང་།།ཕུན་སུམ་ཚོགས་གཉིས་རྣམ་པ་གསུམ།།སློབ་དང་མི་
